source,destination,distance
City867,City461,499
City154,City704,735
City618,City268,460
City355,City217,591
City591,City360,749
City636,City426,371
City959,City170,775
City315,City608,945
City71,City121,431
City717,City597,207
City962,City345,676
City349,City592,522
City382,City186,126
City989,City343,994
City578,City780,749
City114,City877,700
City41,City310,8
City615,City560,973
City845,City765,918
City502,City408,832
City22,City594,100
City259,City396,760
City170,City885,907
City534,City28,24
City871,City961,712
City931,City865,203
City484,City333,649
City939,City535,470
City258,City986,782
City445,City973,850
City872,City915,201
City354,City290,80
City593,City486,215
City15,City458,637
City116,City761,878
City416,City91,330
City489,City191,350
City368,City867,627
City387,City10,119
City600,City341,617
City2,City937,805
City935,City115,964
City286,City966,843
City332,City290,676
City925,City319,879
City980,City93,167
City994,City98,154
City903,City250,93
City969,City264,247
City990,City30,230
City539,City691,542
City550,City916,918
City22,City827,818
City440,City571,84
City948,City54,256
City260,City539,173
City986,City651,343
City918,City670,453
City629,City901,50
City399,City714,276
City152,City706,865
City159,City118,598
City499,City172,705
City673,City180,640
City635,City366,732
City466,City349,198
City43,City172,295
City728,City927,918
City649,City263,328
City80,City719,740
City532,City67,319
City514,City336,635
City800,City967,589
City417,City839,20
City321,City810,866
City61,City120,637
City992,City911,336
City272,City894,459
City251,City616,430
City802,City489,440
City247,City612,441
City929,City356,771
City378,City973,121
City871,City392,533
City605,City883,306
City618,City858,891
City367,City652,655
City419,City60,209
City278,City229,291
City509,City469,42
City948,City510,338
City280,City856,467
City124,City425,459
City790,City650,294
City378,City915,135
City862,City89,870
City194,City262,931
City661,City790,742
City404,City673,580
City688,City350,235
City753,City242,832
City93,City953,112
City405,City133,939
City534,City947,309
City58,City974,794
City916,City176,557
City191,City573,518
City355,City631,706
City448,City249,762
City779,City359,429
City339,City371,594
City309,City628,184
City975,City510,190
City309,City58,791
City917,City877,432
City303,City386,774
City446,City408,363
City848,City754,678
City589,City361,515
City568,City905,662
City892,City348,449
City832,City330,363
City713,City248,803
City634,City99,40
City301,City405,166
City882,City326,521
City619,City890,965
City372,City662,61
City948,City183,259
City412,City332,707
City218,City555,655
City865,City517,11
City346,City482,109
City446,City339,336
City916,City661,954
City340,City98,63
City684,City453,484
City195,City420,733
City976,City45,536
City306,City802,222
City711,City253,922
City141,City401,579
City430,City26,31
City749,City362,689
City986,City161,885
City407,City630,201
City774,City360,699
City726,City175,370
City445,City545,530
City241,City100,873
City270,City366,786
City785,City927,497
City854,City377,906
City278,City395,203
City274,City591,695
City342,City101,927
City970,City438,44
City766,City499,559
City443,City925,329
City772,City889,340
City455,City347,600
City745,City361,536
City914,City951,754
City78,City278,755
City398,City571,98
City783,City276,693
City80,City929,974
City348,City214,78
City356,City213,374
City95,City135,517
City416,City757,832
City890,City979,476
City3,City65,931
City127,City20,914
City476,City352,996
City53,City55,75
City265,City278,956
City430,City838,249
City659,City187,935
City679,City944,345
City736,City218,719
City180,City385,370
City157,City254,614
City568,City699,902
City730,City93,707
City944,City529,578
City39,City505,195
City991,City410,380
City110,City246,784
City277,City676,163
City148,City877,683
City859,City719,538
City103,City884,112
City9,City362,701
City537,City871,481
City412,City601,291
City133,City980,208
City479,City499,864
City316,City948,711
City760,City45,469
City66,City1000,35
City280,City541,532
City974,City832,693
City62,City887,255
City193,City959,780
City714,City526,61
City273,City81,262
City504,City160,201
City24,City242,953
City203,City764,773
City531,City145,301
City766,City443,531
City841,City184,364
City956,City686,603
City450,City278,945
City264,City951,487
City960,City459,312
City669,City215,620
City596,City300,536
City826,City26,44
City972,City328,607
City863,City839,856
City673,City430,339
City857,City927,868
City946,City220,354
City107,City773,924
City539,City702,353
City596,City741,319
City293,City77,548
City202,City602,377
City800,City855,770
City282,City768,576
City834,City817,747
City840,City225,414
City531,City121,513
City745,City727,988
City852,City697,451
City317,City262,419
City650,City763,325
City446,City251,660
City297,City466,59
City632,City292,139
City861,City502,883
City666,City686,313
City690,City618,29
City727,City694,220
City751,City998,740
City843,City815,537
City713,City321,236
City779,City918,347
City883,City447,742
City850,City1000,24
City14,City779,437
City292,City86,314
City917,City252,166
City502,City237,759
City890,City393,669
City236,City960,803
City127,City786,953
City697,City889,621
City236,City189,613
City439,City150,433
City470,City636,997
City405,City552,709
City951,City290,664
City475,City659,963
City336,City611,540
City367,City407,258
City443,City437,845
City496,City982,8
City454,City197,194
City970,City418,883
City690,City979,431
City880,City588,14
City55,City427,121
City614,City207,226
City104,City515,540
City189,City641,314
City477,City285,905
City13,City426,954
City774,City689,520
City385,City984,275
City984,City516,496
City343,City309,472
City903,City394,652
City103,City93,281
City912,City891,944
City338,City66,543
City731,City523,226
City957,City973,579
City428,City356,575
City210,City863,724
City721,City312,289
City615,City950,608
City707,City924,357
City881,City399,54
City446,City895,825
City314,City916,558
City778,City780,199
City699,City931,575
City615,City323,699
City471,City190,774
City900,City267,941
City455,City999,779
City274,City932,742
City578,City7,278
City647,City597,407
City116,City433,87
City101,City588,253
City916,City985,767
City35,City65,809
City561,City803,856
City430,City647,911
City544,City412,262
City188,City470,996
City326,City343,464
City741,City89,525
City89,City914,499
City379,City238,589
City87,City428,980
City320,City868,425
City804,City300,11
City426,City709,251
City756,City103,230
City706,City842,342
City449,City196,593
City581,City462,39
City340,City761,430
City756,City545,897
City224,City757,874
City701,City153,904
City681,City528,962
City53,City954,6
City790,City621,727
City967,City746,614
City175,City129,406
City466,City321,983
City641,City578,432
City264,City382,527
City26,City793,773
City128,City435,896
City641,City140,506
City960,City100,385
City762,City609,317
City209,City473,192
City833,City645,641
City939,City887,427
City58,City639,734
City653,City422,71
City526,City897,333
City326,City626,704
City689,City914,333
City754,City306,86
City448,City331,624
City597,City774,401
City836,City941,887
City525,City645,2
City658,City859,708
City131,City920,918
City321,City451,659
City765,City962,664
City448,City806,507
City189,City902,130
City17,City839,699
City433,City374,542
City90,City505,902
City697,City799,63
City787,City611,781
City738,City414,790
City672,City446,903
City859,City178,824
City616,City501,102
City904,City425,22
City687,City755,862
City185,City298,139
City951,City821,201
City87,City626,932
City405,City610,872
City547,City560,343
City616,City791,121
City449,City351,250
City462,City972,183
City645,City769,805
City959,City413,986
City157,City108,432
City352,City769,837
City379,City256,646
City864,City439,846
City336,City387,916
City463,City161,183
City762,City885,893
City253,City411,691
City317,City323,107
City806,City949,132
City665,City780,37
City190,City479,195
City249,City997,15
City144,City930,992
City612,City445,61
City613,City322,179
City250,City227,510
City655,City162,979
City674,City882,617
City176,City601,12
City194,City764,196
City842,City309,973
City678,City362,215
City197,City267,388
City227,City553,951
City718,City470,781
City309,City804,826
City129,City679,200
City642,City472,546
City712,City684,936
City172,City361,98
City427,City889,243
City832,City272,24
City538,City714,947
City448,City697,982
City332,City745,575
City602,City890,853
City789,City700,643
City244,City148,277
City211,City320,392
City918,City422,120
City420,City759,547
City169,City691,775
City256,City789,356
City461,City37,418
City113,City318,239
City937,City174,24
City133,City659,226
City491,City239,612
City845,City90,584
City460,City72,758
City810,City569,930
City648,City24,544
City427,City862,712
City306,City801,199
City148,City571,508
City215,City793,548
City280,City179,400
City963,City265,59
City728,City479,99
City404,City347,151
City221,City747,959
City530,City220,571
City614,City633,309
City751,City340,970
City330,City407,164
City693,City557,800
City432,City782,945
City1000,City67,397
City400,City573,978
City4,City986,190
City625,City944,126
City170,City77,763
City250,City230,286
City597,City514,328
City340,City247,482
City18,City821,856
City86,City259,282
City897,City782,624
City290,City417,986
City195,City556,458
City134,City711,496
City528,City243,595
City497,City462,202
City462,City759,733
City97,City30,542
City274,City457,345
City17,City584,113
City983,City247,212
City69,City30,538
City938,City307,304
City53,City270,840
City874,City120,785
City954,City68,649
City487,City455,38
City560,City674,832
City647,City712,936
City308,City638,710
City444,City158,981
City979,City536,234
City624,City642,226
City156,City248,399
City430,City587,444
City590,City555,666
City818,City138,372
City49,City75,669
City725,City188,513
City290,City559,739
City84,City97,915
City93,City895,330
City190,City474,560
City662,City111,348
City541,City867,385
City250,City931,940
City595,City278,829
City790,City847,819
City830,City542,806
City392,City232,113
City321,City370,229
City452,City651,23
City507,City545,228
City921,City57,139
City655,City734,745
City285,City177,747
City91,City840,592
City173,City261,203
City635,City968,821
City477,City463,842
City984,City988,589
City443,City753,416
City783,City187,664
City541,City420,276
City654,City820,681
City526,City706,624
City944,City520,156
City899,City248,981
City402,City805,999
City115,City3,183
City53,City601,727
City707,City981,69
City376,City807,349
City89,City265,200
City841,City111,710
City646,City578,688
City418,City615,508
City151,City765,782
City684,City62,537
City952,City978,830
City356,City384,693
City389,City895,720
City235,City521,309
City270,City723,776
City957,City259,969
City64,City515,406
City60,City645,107
City503,City849,807
